

"Area","Area_Id","Variable_Name","Variable_Id","Year","Value","Symbol","Md"
"Madagascar",450,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,3.8575667656,"I","","0"
"Madagascar",450,"SDG 6.4.2. Water Stress",4550,1992,12.4153138075,"E","","0"
"Madagascar",450,"SDG 6.4.2. Water Stress",4550,1997,11.6482112971,"E","","0"
"Madagascar",450,"SDG 6.4.2. Water Stress",4550,2002,11.2173723849,"E","","0"
"Madagascar",450,"SDG 6.4.2. Water Stress",4550,2007,11.3446861925,"E","","0"
"Madagascar",450,"SDG 6.4.2. Water Stress",4550,2012,11.3446861925,"E","","0"
"Madagascar",450,"SDG 6.4.2. Water Stress",4550,2017,11.3446861925,"E","","0"
"Madagascar",450,"SDG 6.4.1. Water Use Efficiency",4551,2002,0.4035454218,"I","","0"
"Madagascar",450,"SDG 6.4.1. Water Use Efficiency",4551,2007,0.5641497135,"I","","0"
"Madagascar",450,"SDG 6.4.1. Water Use Efficiency",4551,2012,0.6203218105,"I","","0"
"Madagascar",450,"SDG 6.4.1. Water Use Efficiency",4551,2017,0.7432732849,"I","","0"
"Madagascar",450,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,0.0760585138,"E","","0"
"Madagascar",450,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,0.0925640709,"E","","0"
"Madagascar",450,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.1018116245,"E","","0"
"Madagascar",450,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.1051914219,"E","","0"
"Madagascar",450,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1992,11.5235181502,"E","","0"
"Madagascar",450,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,7.1642660038,"E","","0"
"Madagascar",450,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,6.5588255808,"E","","0"
"Madagascar",450,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,10.6470735223,"E","","0"
"Madagascar",450,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,10.4238247356,"E","","0"
"Madagascar",450,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,14.5354887512,"E","","0"
"Madagascar",450,"SDG 6.4.1. Services Water Use Efficiency",4554,1992,14.0384202508,"E","","0"
"Madagascar",450,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,14.839814875,"E","","0"
"Madagascar",450,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,13.3113439612,"E","","0"
"Madagascar",450,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,11.9519674085,"E","","0"
"Madagascar",450,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,13.6670187577,"E","","0"
"Madagascar",450,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,16.0903733749,"E","","0"
"Malawi",454,"Total population",4104,1992,9685.973,"X","","0"
"Malawi",454,"Total population",4104,1997,10264.906,"X","","0"
"Malawi",454,"Total population",4104,2002,11713.664,"X","","0"
"Malawi",454,"Total population",4104,2007,13341.806,"X","","0"
"Malawi",454,"Total population",4104,2012,15396.015,"X","","0"
"Malawi",454,"Total population",4104,2017,17670.196,"X","","0"
"Malawi",454,"Gross Domestic Product (GDP)",4112,1992,3.285104233E9,"X","","0"
"Malawi",454,"Gross Domestic Product (GDP)",4112,1997,3.140905232E9,"X","","0"
"Malawi",454,"Gross Domestic Product (GDP)",4112,2002,3.495601873E9,"X","","0"
"Malawi",454,"Gross Domestic Product (GDP)",4112,2007,4.43293747E9,"X","","0"
"Malawi",454,"Gross Domestic Product (GDP)",4112,2012,5.721434507E9,"X","","0"
"Malawi",454,"Gross Domestic Product (GDP)",4112,2017,6.347717479E9,"X","","0"
"Malawi",454,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,6.2854456019,"E","","0"
"Malawi",454,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,7.7431712963,"E","","0"
"Malawi",454,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,7.8518518519,"I","","0"
"Malawi",454,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,7.8518518519,"I","","0"
"Malawi",454,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,7.8518518519,"I","","0"
"Malawi",454,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,5.4564525463,"I","","0"
"Malawi",454,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,6.7476851852,"E","","0"
"Malawi",454,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,6.7476851852,"I","","0"
"Malawi",454,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,6.7476851852,"I","","0"
"Malawi",454,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,6.7476851852,"I","","0"
"Malawi",454,"SDG 6.4.2. Water Stress",4550,1997,14.0127080377,"E","","0"
"Malawi",454,"SDG 6.4.2. Water Stress",4550,2002,17.2625467682,"E","","0"
"Malawi",454,"SDG 6.4.2. Water Stress",4550,2007,17.5048380854,"E","","0"
"Malawi",454,"SDG 6.4.2. Water Stress",4550,2012,17.5048380854,"E","","0"
"Malawi",454,"SDG 6.4.2. Water Stress",4550,2017,17.5048380854,"E","","0"
"Malawi",454,"SDG 6.4.1. Water Use Efficiency",4551,1997,1.840176785,"I","","0"
"Malawi",454,"SDG 6.4.1. Water Use Efficiency",4551,2002,1.3733556644,"I","","0"
"Malawi",454,"SDG 6.4.1. Water Use Efficiency",4551,2007,1.9795659949,"I","","0"
"Malawi",454,"SDG 6.4.1. Water Use Efficiency",4551,2012,2.4638146076,"I","","0"
"Malawi",454,"SDG 6.4.1. Water Use Efficiency",4551,2017,3.1015137279,"I","","0"
"Malawi",454,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1997,0.025775655,"E","","0"
"Malawi",454,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,0.0283841686,"E","","0"
"Malawi",454,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,0.0252596997,"E","","0"
"Malawi",454,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.0299957657,"E","","0"
"Malawi",454,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0349479925,"E","","0"
"Malawi",454,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1992,24.509033737,"E","","0"
"Malawi",454,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,15.8518260915,"E","","0"
"Malawi",454,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,11.7595244166,"E","","0"
"Malawi",454,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,15.1036635327,"E","","0"
"Malawi",454,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,15.6725827138,"E","","0"
"Malawi",454,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,18.6501543033,"E","","0"
"Malawi",454,"SDG 6.4.1. Services Water Use Efficiency",4554,1992,8.2485176719,"E","","0"
"Malawi",454,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,13.0893349664,"E","","0"
"Malawi",454,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,10.0665632949,"E","","0"
"Malawi",454,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,13.5288440358,"E","","0"
"Malawi",454,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,17.8920083953,"E","","0"
"Malawi",454,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,22.9054654543,"E","","0"
"Malaysia",458,"Total population",4104,1992,19002.656,"X","","0"
"Malaysia",458,"Total population",4104,1997,21562.793,"X","","0"
"Malaysia",458,"Total population",4104,2002,24208.391,"X","","0"
"Malaysia",458,"Total population",4104,2007,26720.37,"X","","0"
"Malaysia",458,"Total population",4104,2012,29068.189,"X","","0"
"Malaysia",458,"Total population",4104,2017,31104.646,"X","","0"
"Malaysia",458,"Gross Domestic Product (GDP)",4112,1992,5.915167852E10,"X","","0"
"Malaysia",458,"Gross Domestic Product (GDP)",4112,1997,1.00169143588E11,"X","","0"
"Malaysia",458,"Gross Domestic Product (GDP)",4112,2002,1.00845526316E11,"X","","0"
"Malaysia",458,"Gross Domestic Product (GDP)",4112,2007,1.93549547955E11,"X","","0"
"Malaysia",458,"Gross Domestic Product (GDP)",4112,2012,3.1444306122E11,"X","","0"
"Malaysia",458,"Gross Domestic Product (GDP)",4112,2017,3.18955204603E11,"X","","0"
"Malaysia",458,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,1.4909367816,"E","","0"
"Malaysia",458,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,0.9522504537,"I","","0"
"Malaysia",458,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,0.9859165154,"I","","0"
"Malaysia",458,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,1.0195825771,"I","","0"
"Malaysia",458,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,1.0532486388,"I","","0"
"Malaysia",458,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.1563793103,"E","","0"
"Malaysia",458,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,1.0979885057,"I","","0"
"Malaysia",458,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,0.4318965517,"I","","0"
"Malaysia",458,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,0.4318965517,"I","","0"
"Malaysia",458,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,0.4318965517,"I","","0"
"Malaysia",458,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,0.4318965517,"I","","0"
"Malaysia",458,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.4318965517,"I","","0"
"Malaysia",458,"SDG 6.4.2. Water Stress",4550,1992,4.4345811966,"E","","0"
"Malaysia",458,"SDG 6.4.2. Water Stress",4550,1997,2.8323346829,"E","","0"
"Malaysia",458,"SDG 6.4.2. Water Stress",4550,2002,2.9324696356,"E","","0"
"Malaysia",458,"SDG 6.4.2. Water Stress",4550,2007,3.0326045884,"E","","0"
"Malaysia",458,"SDG 6.4.2. Water Stress",4550,2012,3.1327395412,"E","","0"
"Malaysia",458,"SDG 6.4.2. Water Stress",4550,2017,3.4394871795,"E","","0"
"Malaysia",458,"SDG 6.4.1. Water Use Efficiency",4551,1997,23.7298684813,"I","","0"
"Malaysia",458,"SDG 6.4.1. Water Use Efficiency",4551,2002,27.1239835205,"I","","0"
"Malaysia",458,"SDG 6.4.1. Water Use Efficiency",4551,2007,34.4651997493,"I","","0"
"Malaysia",458,"SDG 6.4.1. Water Use Efficiency",4551,2012,42.5626793127,"I","","0"
"Malaysia",458,"SDG 6.4.1. Water Use Efficiency",4551,2017,55.0288788901,"I","","0"
"Malaysia",458,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1997,0.6612029468,"E","","0"
"Malaysia",458,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,0.6000140136,"E","","0"
"Malaysia",458,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,0.8818785176,"E","","0"
"Malaysia",458,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.9668329214,"E","","0"
"Malaysia",458,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.997881077,"E","","0"
"Malaysia",458,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1992,27.6156244749,"E","","0"
"Malaysia",458,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,35.3118644984,"E","","0"
"Malaysia",458,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,40.1937456292,"E","","0"
"Malaysia",458,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,53.9630822168,"E","","0"
"Malaysia",458,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,59.0273562548,"E","","0"
"Malaysia",458,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,72.1119208604,"E","","0"
"Malaysia",458,"SDG 6.4.1. Services Water Use Efficiency",4554,1992,41.4504733112,"E","","0"
"Malaysia",458,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,52.627746052,"E","","0"
"Malaysia",458,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,60.6523471529,"E","","0"
"Malaysia",458,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,73.3103521758,"E","","0"
"Malaysia",458,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,100.0731564721,"E","","0"
"Malaysia",458,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,134.9948830993,"E","","0"
"Maldives",462,"Total population",4104,1992,236.265,"X","","0"
"Maldives",462,"Total population",4104,1997,263.842,"X","","0"
"Maldives",462,"Total population",4104,2002,294.186,"X","","0"
"Maldives",462,"Total population",4104,2007,335.169,"X","","0"
"Maldives",462,"Total population",4104,2012,397.237,"X","","0"
"Maldives",462,"Total population",4104,2017,496.402,"X","","0"
"Maldives",462,"Gross Domestic Product (GDP)",4112,1992,3.71832352E8,"X","","0"
"Maldives",462,"Gross Domestic Product (GDP)",4112,1997,7.21416106E8,"X","","0"
"Maldives",462,"Gross Domestic Product (GDP)",4112,2002,9.13325489E8,"X","","0"
"Maldives",462,"Gross Domestic Product (GDP)",4112,2007,1.86838346E9,"X","","0"
"Maldives",462,"Gross Domestic Product (GDP)",4112,2012,2.886163937E9,"X","","0"
"Maldives",462,"Gross Domestic Product (GDP)",4112,2017,4.735999662E9,"X","","0"
"Maldives",462,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,12.3650793651,"I","","0"
"Maldives",462,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,16.4423076923,"E","","0"
"Maldives",462,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,16.9166666667,"E","","0"
"Maldives",462,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,15.4603174603,"I","","0"
"Maldives",462,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,15.6666666667,"I","","0"
"Maldives",462,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,15.6666666667,"I","","0"
"Maldives",462,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,0.0,"I","","0"
"Maldives",462,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,0.0,"I","","0"
"Maldives",462,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,0.0,"I","","0"
"Maldives",462,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,0.0,"I","","0"
"Maldives",462,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,0.0,"I","","0"
"Maldives",462,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.0,"I","","0"
"Maldives",462,"SDG 6.4.2. Water Stress",4550,1992,12.3650793651,"I","","0"
"Maldives",462,"SDG 6.4.2. Water Stress",4550,1997,16.4423076923,"E","","0"
"Maldives",462,"SDG 6.4.2. Water Stress",4550,2002,16.9166666667,"E","","0"
"Maldives",462,"SDG 6.4.2. Water Stress",4550,2007,15.4603174603,"I","","0"
"Maldives",462,"SDG 6.4.2. Water Stress",4550,2012,15.6666666667,"I","","0"
"Maldives",462,"SDG 6.4.2. Water Stress",4550,2017,15.6666666667,"I","","0"
"Maldives",462,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1992,632.127482629,"E","","0"
"Maldives",462,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,728.4811446811,"E","","0"
"Maldives",462,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,900.3449497784,"E","","0"
"Maldives",462,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,717.6304842766,"E","","0"
"Maldives",462,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,935.5569998317,"E","","0"
"Maldives",462,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,1497.5959859748,"E","","0"
"Maldives",462,"SDG 6.4.1. Services Water Use Efficiency",4554,1992,212.9706917496,"E","","0"
"Maldives",462,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,224.7310007926,"E","","0"
"Maldives",462,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,249.9049203852,"E","","0"
"Maldives",462,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,381.3502127674,"E","","0"
"Maldives",462,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,478.0638083477,"E","","0"
"Maldives",462,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,591.3703817607,"E","","0"
"Mali",466,"Total population",4104,1992,8850.334,"X","","0"
"Mali",466,"Total population",4104,1997,10094.368,"X","","0"
"Mali",466,"Total population",4104,2002,11616.887,"X","","0"
"Mali",466,"Total population",4104,2007,13651.464,"X","","0"
"Mali",466,"Total population",4104,2012,15979.496,"X","","0"
"Mali",466,"Total population",4104,2017,18512.43,"X","","0"
"Mali",466,"Gross Domestic Product (GDP)",4112,1992,3.095266279E9,"X","","0"
"Mali",466,"Gross Domestic Product (GDP)",4112,1997,2.871846026E9,"X","","0"
"Mali",466,"Gross Domestic Product (GDP)",4112,2002,3.889758004E9,"X","","0"
"Mali",466,"Gross Domestic Product (GDP)",4112,2007,8.145694928E9,"X","","0"
"Mali",466,"Gross Domestic Product (GDP)",4112,2012,1.2442747022E10,"X","","0"
"Mali",466,"Gross Domestic Product (GDP)",4112,2017,1.5375720393E10,"X","","0"
"Mali",466,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,2.2625730994,"E","","0"
"Mali",466,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,3.3798684211,"E","","0"
"Mali",466,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,4.2527192982,"E","","0"
"Mali",466,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,4.3216666667,"I","","0"
"Mali",466,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,4.3216666667,"I","","0"
"Mali",466,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,4.3216666667,"I","","0"
"Mali",466,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,2.2130555556,"I","","0"
"Mali",466,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,3.315,"I","","0"
"Mali",466,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,4.1725,"I","","0"
"Mali",466,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,4.2291666667,"I","","0"
"Mali",466,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,4.2291666667,"I","","0"
"Mali",466,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,4.2291666667,"I","","0"
"Mali",466,"SDG 6.4.2. Water Stress",4550,1992,4.1899501841,"E","","0"
"Mali",466,"SDG 6.4.2. Water Stress",4550,1997,6.2590155945,"E","","0"
"Mali",466,"SDG 6.4.2. Water Stress",4550,2002,7.8754061079,"E","","0"
"Mali",466,"SDG 6.4.2. Water Stress",4550,2007,8.0030864198,"E","","0"
"Mali",466,"SDG 6.4.2. Water Stress",4550,2012,8.0030864198,"E","","0"
"Mali",466,"SDG 6.4.2. Water Stress",4550,2017,8.0030864198,"E","","0"
"Mali",466,"SDG 6.4.1. Water Use Efficiency",4551,1992,0.3181530981,"E","","0"
"Mali",466,"SDG 6.4.1. Water Use Efficiency",4551,1997,0.4251588188,"E","","0"
"Mali",466,"SDG 6.4.1. Water Use Efficiency",4551,2002,0.5438609101,"E","","0"
"Mali",466,"SDG 6.4.1. Water Use Efficiency",4551,2007,0.7935785885,"E","","0"
"Mali",466,"SDG 6.4.1. Water Use Efficiency",4551,2012,1.1671367423,"E","","0"
"Mali",466,"SDG 6.4.1. Water Use Efficiency",4551,2017,1.721866725,"E","","0"
"Mali",466,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1992,0.027641639,"E","","0"
"Mali",466,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1997,0.0131016657,"E","","0"
"Mali",466,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,0.0124658227,"E","","0"
"Mali",466,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,0.0153348603,"E","","0"
"Mali",466,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.0281368602,"E","","0"
"Mali",466,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.043689701,"E","","0"
"Mali",466,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1992,18.2004677534,"E","","0"
"Mali",466,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,57.4610125496,"E","","0"
"Mali",466,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,163.0047115938,"E","","0"
"Mali",466,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,387.1184021615,"E","","0"
"Mali",466,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,533.3158184786,"E","","0"
"Mali",466,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,695.7732313277,"E","","0"
"Mali",466,"SDG 6.4.1. Services Water Use Efficiency",4554,1992,12.142852328,"E","","0"
"Mali",466,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,16.9340331743,"E","","0"
"Mali",466,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,19.0539310611,"E","","0"
"Mali",466,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,23.2635564044,"E","","0"
"Mali",466,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,35.2963860406,"E","","0"
"Mali",466,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,55.3718007274,"E","","0"
"Malta",470,"Total population",4104,1992,367.891,"X","","0"
"Malta",470,"Total population",4104,1997,383.76,"X","","0"
"Malta",470,"Total population",4104,2002,398.718,"X","","0"
"Malta",470,"Total population",4104,2007,407.852,"X","","0"
"Malta",470,"Total population",4104,2012,421.809,"X","","0"
"Malta",470,"Total population",4104,2017,437.933,"X","","0"
"Malta",470,"Gross Domestic Product (GDP)",4112,1992,3.125571535E9,"X","","0"
"Malta",470,"Gross Domestic Product (GDP)",4112,1997,3.776280703E9,"X","","0"
"Malta",470,"Gross Domestic Product (GDP)",4112,2002,4.467144087E9,"X","","0"
"Malta",470,"Gross Domestic Product (GDP)",4112,2007,7.930359349E9,"X","","0"
"Malta",470,"Gross Domestic Product (GDP)",4112,2012,9.212076249E9,"X","","0"
"Malta",470,"Gross Domestic Product (GDP)",4112,2017,1.2780422054E10,"X","","0"
"Malta",470,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,48.2772277228,"I","","0"
"Malta",470,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,52.1923620934,"I","","0"
"Malta",470,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,67.3267326733,"E","","0"
"Malta",470,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,72.8712871287,"E","","0"
"Malta",470,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,79.4059405941,"E","","0"
"Malta",470,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,85.1485148515,"E","","0"
"Malta",470,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,22.5082508251,"I","","0"
"Malta",470,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,37.4257425743,"E","","0"
"Malta",470,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,40.198019802,"E","","0"
"Malta",470,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,47.7227722772,"E","","0"
"Malta",470,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,50.297029703,"E","","0"
"Malta",470,"SDG 6.4.2. Water Stress",4550,1992,48.2772277228,"I","","0"
"Malta",470,"SDG 6.4.2. Water Stress",4550,1997,52.1923620934,"I","","0"
"Malta",470,"SDG 6.4.2. Water Stress",4550,2002,67.3267326733,"E","","0"
"Malta",470,"SDG 6.4.2. Water Stress",4550,2007,72.8712871287,"E","","0"
"Malta",470,"SDG 6.4.2. Water Stress",4550,2012,79.4059405941,"E","","0"
"Malta",470,"SDG 6.4.2. Water Stress",4550,2017,85.1485148515,"E","","0"
"Malta",470,"SDG 6.4.1. Water Use Efficiency",4551,1997,87.5969349957,"I","","0"
"Malta",470,"SDG 6.4.1. Water Use Efficiency",4551,2002,110.7382424398,"I","","0"
"Malta",470,"SDG 6.4.1. Water Use Efficiency",4551,2007,142.3746281842,"I","","0"
"Malta",470,"SDG 6.4.1. Water Use Efficiency",4551,2012,186.4756899506,"I","","0"
"Malta",470,"SDG 6.4.1. Water Use Efficiency",4551,2017,164.7435093469,"I","","0"
"Malta",470,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1997,4.1739621883,"E","","0"
"Malta",470,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,3.0010257569,"E","","0"
"Malta",470,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,2.9092585262,"E","","0"
"Malta",470,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,1.8792067135,"E","","0"
"Malta",470,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,1.4981863651,"E","","0"
"Malta",470,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,6404.628160456,"E","","0"
"Malta",470,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,2369.7118439321,"E","","0"
"Malta",470,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,1311.3892783305,"E","","0"
"Malta",470,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,1269.8665381096,"E","","0"
"Malta",470,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,1257.9091653553,"E","","0"
"Malta",470,"SDG 6.4.1. Services Water Use Efficiency",4554,1992,65.4223082296,"E","","0"
"Malta",470,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,80.5664829692,"E","","0"
"Malta",470,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,127.7160354649,"E","","0"
"Malta",470,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,207.0770122032,"E","","0"
"Malta",470,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,413.8665276435,"E","","0"
"Malta",470,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,246.3816255964,"E","","0"
"Marshall Islands",584,"Total population",4104,1992,49.245,"X","","0"
"Marshall Islands",584,"Total population",4104,1997,50.45,"X","","0"
"Marshall Islands",584,"Total population",4104,2002,52.37,"X","","0"
"Marshall Islands",584,"Total population",4104,2007,56.051,"X","","0"
"Marshall Islands",584,"Total population",4104,2012,56.717,"X","","0"
"Marshall Islands",584,"Total population",4104,2017,58.058,"X","","0"
"Marshall Islands",584,"Gross Domestic Product (GDP)",4112,1992,9.1915313E7,"X","","0"
"Marshall Islands",584,"Gross Domestic Product (GDP)",4112,1997,1.06300684E8,"X","","0"
"Marshall Islands",584,"Gross Domestic Product (GDP)",4112,2002,1.24942059E8,"X","","0"
"Marshall Islands",584,"Gross Domestic Product (GDP)",4112,2007,1.54262929E8,"X","","0"
"Marshall Islands",584,"Gross Domestic Product (GDP)",4112,2012,1.86607377E8,"X","","0"
"Marshall Islands",584,"Gross Domestic Product (GDP)",4112,2017,2.07749821E8,"X","","0"
"Mauritania",478,"Total population",4104,1992,2142.645,"X","","0"
"Mauritania",478,"Total population",4104,1997,2433.563,"X","","0"
"Mauritania",478,"Total population",4104,2002,2778.099,"X","","0"
